Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Price,Sales_Amount,Customer_Segment,Payment_Method,Sales_Channel
ORD101347,2024-03-18,Customer_6185,North,Furniture,Headphones,6.0,5868.33,35209.98,Corporate,Net Banking,Store
ORD101280,2025-04-12,Customer_4705,East,Clothing,Monitor,3.0,97205.32,291615.96,Consumer,UPI,Marketplace
ORD101828,2024-06-11,Customer_8619,East,Furniture,Backpack,7.0,5284.34,36990.38,Consumer,Credit Card,Online
ORD100928,2024-07-07,Customer_3778,South,Electronics,Mobile,3.0,29129.7,87389.1,Consumer,Credit Card,Marketplace
ORD100981,2025-04-06,Customer_9939,Central,Grocery,Backpack,6.0,36432.94,218597.64,Consumer,Cash,Store
ORD100596,2024-03-15,Customer_9866,Central,Furniture,Shoes,10.0,22966.57,229665.7,Small Business,Credit Card,Marketplace
ORD100191,2025-08-03,Customer_7523,South,Furniture,Mobile,13.0,61612.63,800964.19,Consumer,Cash,Store
,2024-05-19,Customer_9109,South,,Keyboard,1.0,78696.36,78696.36,Corporate,Cash,
ORD100993,2024-03-13,Customer_4965,Central,Grocery,Keyboard,9.0,12331.15,110980.35,Small Business,Credit Card,Marketplace
ORD100157,2024-12-14,Customer_5678,South,Furniture,Shoes,6.0,82468.95,494813.7,Corporate,Cash,Marketplace
ORD101657,2024-04-26,Customer_3846,North,Grocery,,10.0,49873.78,498737.8,Small Business,Credit Card,Marketplace
ORD100607,2024-05-31,Customer_7266,South,Beauty,Laptop,1.0,52597.91,52597.91,Corporate,UPI,Store
ORD100181,,Customer_4878,North,Electronics,Shirt,13.0,59787.84,777241.92,Consumer,Debit Card,Store
ORD100302,2025-01-23,Customer_1797,North,Furniture,Shoes,4.0,53271.27,213085.08,Consumer,Debit Card,Marketplace
,2025-07-03,Customer_3662,CENTRAL,Clothing,Shirt,10.0,42326.64,423266.4,Small Business,Credit Card,Online
ORD101721,2024-03-31,Customer_9129,Central,Grocery,Laptop,1.0,87747.83,87747.83,Corporate,Debit Card,Marketplace
ORD101710,2025-03-03,Customer_6026,North,Beauty,Shirt,6.0,3358.53,20151.18,Consumer,Net Banking,Online
ORD101888,2024-12-15,Customer_5687,North,Beauty,Shirt,2.0,35649.89,71299.78,Small Business,Credit Card,
ORD101436,2025-11-09,Customer_1201,South,Clothing,Desk,10.0,40190.47,401904.7,Corporate,Credit Card,Store
ORD100518,2024-09-17,Customer_1111,Central,Grocery,Keyboard,5.0,6404.59,32022.95,Corporate,Credit Card,
ORD101279,2024-09-13,Customer_3174,East,Electronics,Keyboard,5.0,16819.24,84096.2,Small Business,Credit Card,Store
ORD101070,2024-10-22,Customer_7636,East,Grocery,Backpack,6.0,47959.1,287754.6,Consumer,Credit Card,Marketplace
ORD100477,,Customer_9116,North,Furniture,Shoes,10.0,64052.81,640528.1,Small Business,Cash,Marketplace
ORD100158,2024-04-24,Customer_9047,South,,Headphones,11.0,35844.35,394287.85,Consumer,Cash,Online
ORD101244,2025-08-02,Customer_8951,West,Electronics,Headphones,8.0,54299.18,434393.44,Small Business,Debit Card,Store
ORD101196,2024-06-07,Customer_5794,North,Furniture,Shoes,11.0,86301.76,949319.36,Small Business,UPI,Marketplace
ORD100017,2024-08-11,Customer_4963,East,Furniture,Mobile,8.0,15818.33,126546.64,Consumer,Cash,Marketplace
ORD101536,2024-08-08,Customer_8635,South,Clothing,Headphones,7.0,12659.85,88618.95,Corporate,Net Banking,Marketplace
ORD101073,2025-07-17,Customer_8080,South,Furniture,Monitor,11.0,2814.78,30962.58,Consumer,Credit Card,Marketplace
ORD101267,,Customer_3711,North ,Furniture,Headphones,12.0,37953.14,455437.68,Small Business,Cash,Store
ORD100547,2024-05-10,Customer_7121,East,Electronics,Desk,9.0,15463.74,139173.66,Corporate,UPI,Online
ORD101540,2025-02-27,Customer_9780,East,Beauty,Backpack,13.0,68251.17,887265.21,Consumer,UPI,Marketplace
ORD100659,2024-06-03,Customer_4836,East,Sports,Backpack,7.0,10658.78,74611.46,Small Business,Cash,Store
ORD101626,2025-06-27,Customer_7266,West,Electronics,Chair,8.0,6156.83,49254.64,Consumer,UPI,Marketplace
ORD101020,2024-11-07,Customer_2615,South,Sports,Laptop,14.0,24509.56,343133.84,Corporate,UPI,Online
ORD101663,2025-11-25,Customer_6761,Central,Sports,Chair,5.0,91946.8,459734.0,Small Business ,Net Banking,Store
ORD101505,2025-05-17,Customer_9515,North,Grocery,Shoes,14.0,27916.1,390825.4,Corporate,Net Banking,Online
ORD100960,2025-03-15,Customer_6484,West,Grocery,Chair,3.0,19641.37,58924.11,Small Business,Credit Card,Marketplace
ORD101882,2025-01-05,Customer_7790,East,Grocery,Shirt,13.0,41224.38,535916.94, Consumer,Debit Card,Marketplace
ORD100284,2024-03-18,Customer_6364,Central,,Shoes,6.0,,31587.06,Consumer,Credit Card,Marketplace
ORD100798,2025-03-06,Customer_1274,North,Clothing,Monitor,2.0,10503.32,21006.64,Corporate,Cash,Online
ORD101627,2024-08-08,Customer_6883,Central,Furniture,Shirt,2.0,69030.97,138061.94,Corporate,Cash,Store 
ORD100226,2025-08-25,Customer_5961,,Clothing,Keyboard,9.0,65535.43,589818.87,Small Business,Cash,Marketplace
ORD100027,2025-03-05,Customer_9576,Central,Furniture,Monitor,2.0,46600.45,93200.9,Corporate,Credit Card,Marketplace
ORD101771,2024-11-19,Customer_2525,North,Sports,Shirt,5.0,59084.07,295420.35,Small Business,Debit Card,Online
ORD100438,2024-02-06,Customer_4505,South,Clothing,Mobile,13.0,42452.09,551877.17,Corporate,Cash,Store 
ORD100183,2025-05-15,Customer_1430,West,Sports,Laptop,14.0,48142.29,673992.06,Consumer,Cash,Marketplace
ORD101389,2024-05-23,Customer_5005,East,Clothing,Backpack,2.0,52769.9,105539.8,Consumer,Credit Card,Store
ORD100230,2024-08-13,Customer_3762,North,Grocery,Laptop,8.0,,307570.64,Consumer,Cash,Marketplace
ORD100038,2024-06-08,Customer_7338,North,Grocery,Monitor,11.0,8501.41,93515.51,Consumer,Net Banking,Online
ORD100750,2024-05-09,Customer_1265,South,GROCERY,Chair,10.0,57759.56,577595.6,Corporate,UPI,Store
ORD101046,2024-06-28,Customer_9537,north,Clothing,Desk,5.0,34103.97,170519.85,Small Business,Credit Card,Online
ORD101399,2025-02-01,Customer_3248,East,Furniture,keyboard,5.0,99465.4,497327.0,Consumer,Net Banking,Store
ORD100470,2024-09-30,Customer_9767,West,Electronics,Shoes,10.0,36758.91,367589.1,Consumer,Net Banking,Online
ORD101693,2025-07-26,Customer_2188,East,Grocery,Backpack,10.0,17871.02,178710.2,Consumer,Debit Card,Online
ORD101627,2024-08-08,Customer_6883,Central,Furniture,Shirt,2.0,69030.97,138061.94,Corporate,Cash,Store 
ORD100688,2025-07-05,Customer_4692,West,Furniture,Laptop,5.0,66768.3,333841.5,Consumer,Credit Card,Online
ORD101844,2025-07-25,,South,Grocery,,14.0,78238.91,1095344.74,Small Business,Debit Card,Online
ORD100640,2024-09-10,Customer_1256,West,Sports,Shirt,12.0,95626.6,1147519.2,Consumer,Cash,Store
ORD101713,2025-02-18,Customer_3911,East,Furniture,Chair,1.0,27627.24,27627.24,Corporate,Debit Card,Marketplace
ORD101219,2025-12-01,Customer_2525,South,Furniture,Laptop,11.0,13973.25,153705.75,Corporate,Credit Card,Marketplace
ORD101159,2024-12-06,Customer_9369,South,Electronics ,Chair,6.0,44802.07,268812.42,Consumer,,Online
ORD101416,2025-12-07,Customer_9582,,Clothing,Keyboard,7.0,68771.9,481403.3,Consumer,Credit Card,Online
ORD101528,2025-09-11,Customer_2223,North,Sports,Chair,10.0,86989.34,869893.4,Consumer,Cash,
ORD101656,2025-06-08,Customer_6813,North,Sports,Desk,,63690.21,382141.26,Corporate,Debit Card,Marketplace
ORD101301,2024-02-20,Customer_3181,West,Clothing,Keyboard,1.0,8911.35,8911.35,corporate,Credit Card,Store
ORD101823,2025-03-24,Customer_4056,Central,Clothing,Chair,3.0,12290.85,36872.55,Small Business,Cash,Online
ORD100801,2025-03-19,Customer_9777,South,Furniture,Keyboard,10.0,5375.12,53751.2, Corporate,UPI,Online
ORD101604,2025-09-15,Customer_4066,South,Furniture,Mobile,2.0,53120.66,106241.32,Consumer,UPI,Online
ORD100161,2024-06-10,Customer_3223,South,Clothing,Shoes,3.0,20165.82,60497.46,Corporate,UPI,Marketplace
ORD100957,2025-03-29,Customer_7224,Central,Beauty,Laptop,2.0,39798.4,79596.8,Consumer,Net Banking,Online
ORD101187,2024-04-12,Customer_4385,West,Beauty,Mobile,6.0,73013.04,438078.24,Small Business,Cash,Online
ORD100822,2024-10-12,Customer_4984,Central,Furniture,Headphones,10.0,76682.19,766821.9,Corporate,Debit Card,Store
ORD101682,2024-05-02,Customer_3137,South,Furniture,Monitor,10.0,96020.76,960207.6,Small Business,Credit Card,Marketplace
ORD100878,2024-12-26,Customer_5478,Central,Beauty,Keyboard,4.0,85323.65,,Small Business,Credit Card,Online
ORD100914,2025-07-20,Customer_2692,Central,Electronics,Shoes,13.0,54300.33,705904.29,Small Business,CREDIT CARD,Marketplace
ORD100153,2025-11-29,Customer_5288,South,Clothing,Laptop,5.0,7334.39,36671.95,consumer,Net Banking,Store
ORD101871,2024-12-02,Customer_2425,West,Furniture,Chair,9.0,31355.03,282195.27,Corporate,Credit Card,Marketplace
ORD101777,2025-10-08,Customer_8113,Central, Sports,Monitor,8.0,1108.05,8864.4,Corporate,Debit Card,Store
ORD100510,2024-11-17,Customer_2421,North,Grocery,Chair,12.0,67188.69,806264.28,Small Business,Net Banking,Marketplace
ORD101136,2025-01-27,Customer_3236,Central,Grocery,Monitor,6.0,63996.6,383979.6,Small Business,Credit Card,Online
ORD101251,2025-01-26,Customer_3035,South,Clothing,Headphones,14.0,75959.17,,Consumer,Net Banking,Online
ORD101684,2025-05-24,Customer_3907,Central,Grocery,Monitor,2.0,85535.18,171070.36,Corporate,Cash,Marketplace
ORD100104,2024-11-19,Customer_5843,North,Furniture ,Laptop,14.0,56318.75,788462.5,Small Business,Cash,Marketplace
ORD101446,2025-08-01,Customer_4678,Central,Electronics,Laptop,11.0,21541.34,236954.74,Consumer,Net Banking,Store
ORD101444,2024-09-06,Customer_1579,West,Sports,Mobile,9.0,22005.47,198049.23,Small Business,Debit Card,Store
ORD100587,2024-11-13,Customer_7487,Central,Grocery,Mobile,10.0,43090.68,430906.8,Small Business,Credit Card,Online
ORD101769,2024-11-26,Customer_2228,East,Electronics,Laptop,3.0,54715.38,164146.14,Corporate,Cash,Online
ORD101144,2024-12-14,Customer_8272,East,Beauty,Chair,9.0,47342.42,426081.78,Corporate,UPI,Online
ORD100054,2024-03-21,Customer_8612,West,Beauty,Backpack,7.0,17457.97,122205.79,Corporate,Debit Card,Store
ORD100152,2024-04-27,Customer_2929,West,Grocery,Shirt,8.0,94129.63,753037.04,Small Business,Debit Card,Marketplace
ORD100404,2024-10-15,Customer_9734,South ,Clothing,Chair,2.0,52295.86,104591.72,Small Business,Debit Card,Online
ORD100972,2024-03-24,Customer_9044,East,Electronics,Shirt,1.0,55826.24,55826.24,Corporate,Cash,Online
ORD100208,2025-07-06,Customer_9238,North,Furniture,Shoes,4.0,20437.47,81749.88,Small Business,Credit Card,Online
ORD101895,2024-10-29,Customer_8750,East,Electronics ,Laptop,9.0,98206.75,883860.75,Consumer,Net Banking,Marketplace
ORD101123,2024-06-06,Customer_9804,West,Electronics,Mobile,12.0,95586.87,1147042.44,Consumer,Net Banking,Marketplace
,2024-08-19,Customer_7732,East,Electronics,Keyboard,9.0,67786.34,610077.06,SMALL BUSINESS,Cash,Online
ORD100009,2025-11-23,Customer_7878,Central,Beauty,Chair,10.0,57174.76,571747.6,Small Business,Debit Card,Marketplace
ORD101015,2024-10-22,Customer_7547,Central,Beauty,,2.0,31474.67,62949.34,Small Business,Credit Card,Store
ORD100119,2024-05-22,Customer_6952,West,Electronics,Shoes,13.0,46263.52,601425.76,Small Business,Cash,Online
ORD101061,2024-12-07,Customer_3692,South,Beauty,Mobile,1.0,118.82,118.82,Small Business,Credit Card,Marketplace
ORD100453,2025-11-13,Customer_7771,South,Electronics,Headphones,6.0,27526.57,,Small Business,Net Banking,Online
,2025-02-20,Customer_8202,North,Grocery,Chair,3.0,,176647.26,Corporate,Credit Card,Online
ORD101328,2024-04-02,Customer_1439,South,Beauty,Chair,4.0,78260.59,313042.36,Consumer,Credit Card,Store
ORD100897,2025-06-21,Customer_6188,Central,Beauty,Backpack,13.0,14582.01,189566.13,Corporate,Credit Card,Marketplace
ORD101734,2024-12-07,Customer_4435,East,Electronics,Shirt,1.0,42807.43,42807.43,Consumer,Cash,Marketplace
ORD100881,2024-10-04,Customer_4737,North,Sports,Shirt,13.0,56243.09,731160.17,Consumer,Debit Card,Store
ORD101596,2025-03-15,Customer_7471,East,Clothing,Chair,7.0,93744.11,656208.77,Consumer,Debit Card,Marketplace
ORD101889,2025-05-12,Customer_9775,North,Sports,Backpack,14.0,,118769.84,Consumer,UPI,Store
ORD100624,2025-04-20,Customer_5888,North,Sports,Shirt,1.0,6555.21,6555.21,Corporate,UPI,Store
ORD100346,2024-03-24,Customer_9508,West,Beauty,Desk,4.0,87801.33,351205.32,Small Business,UPI,
ORD101703,2024-11-16,Customer_8982,West,Clothing,Desk,8.0,99009.63,792077.04,Consumer,UPI,Marketplace
ORD100263,2025-04-23,Customer_6658,North,Clothing,Headphones,2.0,66972.1,133944.2,Small Business,UPI,Marketplace
ORD101635,2024-11-28,Customer_5430,North,Furniture,Shirt,14.0,76132.72,1065858.08,Small Business,UPI,Marketplace
ORD101322,2024-11-12,Customer_3290,East,Furniture,Shoes,13.0,16607.68,215899.84,Corporate,Cash,Marketplace
ORD101439,2025-10-16,Customer_8729,South,Electronics,Desk,5.0,,133450.9,Consumer,Cash,Marketplace
ORD100151,2025-11-27,Customer_7340, East,Beauty,Headphones,14.0,77602.89,1086440.46,Corporate,,Store
ORD100473,2024-04-20,Customer_7846,West,Clothing,Mobile,9.0,44296.75,398670.75,Small Business,Credit Card,Store
ORD100641,2025-10-14,Customer_4943,West,Sports,Backpack,14.0,13401.19,187616.66,Corporate,Credit Card,Store
ORD100418,2025-03-09,Customer_9011,Central,Electronics,Laptop,12.0,11319.2,135830.4,Consumer,,Online
ORD101883,2024-01-19,Customer_3451,South,Grocery,Headphones,14.0,93505.94,1309083.16,Corporate,Net Banking,Store
ORD100551,2025-01-23,Customer_9806,East,Clothing,Shirt,10.0,93279.8,932798.0,Consumer,Net Banking,Online
ORD101780,2025-08-28,Customer_2659,North,Clothing,Headphones,9.0,5284.9,47564.1,Consumer,Net Banking,Store
ORD100929,2024-02-22,Customer_7237,North,Electronics,Shirt,5.0,78718.32,393591.6,Small Business,Cash,
ORD100489,2024-10-12,Customer_9092,East,Beauty,Shoes,7.0,33423.6,233965.2,Corporate,Cash,Marketplace
,2024-03-04,Customer_7512,Central,Beauty,Headphones,11.0,13081.14,143892.54,Consumer,Net Banking,Store
ORD101172,2024-02-14,,Central,Electronics,Backpack,9.0,4534.34,40809.06,Consumer,UPI,Marketplace
ORD100147,2025-06-25,Customer_1424,West,Electronics,Monitor,2.0,1934.93,3869.86,Small Business,Credit Card,Marketplace
ORD101705,2025-03-15,Customer_3854,West,Sports,Headphones,6.0,49518.05,297108.3,Consumer,Cash,Online
ORD101792,2024-03-19,Customer_7437,South,Electronics,Mobile,5.0,12623.11,63115.55,Small Business,UPI,Marketplace
ORD100403,2024-10-05,Customer_8531,West,Sports,Shirt,11.0,82335.08,905685.88,Small Business,Cash,Marketplace
ORD100955,2025-01-24,Customer_7483,East,Beauty,Chair ,10.0,37256.07,372560.7,Small Business,Net Banking,Marketplace
ORD101878,2025-10-23,Customer_1202,North,Beauty,Headphones,1.0,18772.75,18772.75,Corporate,Debit Card,Online
ORD100660,2024-08-24,Customer_6224,East,Grocery,Chair,4.0,98828.7,395314.8,Consumer,Cash,Store
,2025-04-27,Customer_3501,Central,Electronics,Monitor,,99612.68,1095739.48,Consumer,UPI,Online
ORD100464,2024-01-26,Customer_5706,North,Furniture,Shirt,11.0,90561.93,996181.23,Consumer,Cash,
ORD101350,2025-11-23,Customer_7895,South,Grocery,Headphones,4.0,3542.68,14170.72,Small Business, Net Banking,Marketplace
ORD100187,2024-11-10,Customer_3126,Central,Sports,Desk,13.0,72510.17,942632.21,Consumer,Debit Card,Store
ORD101148,2024-10-16,Customer_1505,West,Electronics, Backpack,10.0,89158.85,891588.5,Corporate,Debit Card,Store
ORD101225,2025-10-10,Customer_8996,South,Clothing,Shirt,6.0,53046.15,318276.9,Consumer,Debit Card,Online
ORD100609,2025-12-05,Customer_7184,,Electronics,Monitor,5.0,17771.03,88855.15,, Credit Card,
ORD100144,2025-01-25,Customer_5566,North,Furniture,Keyboard,9.0,14677.62,132098.58,Small Business,Cash,Marketplace
ORD100752,2025-11-16,Customer_7841,West,Beauty,Laptop,12.0,43436.67,521240.04,Small Business,Credit Card,Online
ORD101535,2025-07-18,Customer_8365,South,Beauty,Backpack,7.0,93087.65,651613.55,Small Business,Cash,Online
ORD100982,,Customer_3947,North,Furniture,Monitor,12.0,73290.26,879483.12,Corporate,Credit Card,Marketplace
ORD100198,2024-05-11,Customer_6194,Central,Beauty,Monitor,10.0,16251.09,162510.9,Corporate,UPI,Store
ORD101634,2024-11-15,Customer_7363,Central,,Desk,11.0,,332876.28,Consumer,Net Banking,Online
ORD100884,2024-08-24,Customer_8075,South,Grocery,Laptop,,77208.59,231625.77,Corporate,Debit Card,Online
ORD100280,2024-07-06,Customer_7293,North,Beauty,Backpack,11.0,3515.36,38668.96,,Credit Card,Marketplace
ORD100294,2024-06-19,,West,Electronics,Backpack,12.0,68628.18,823538.16,Small Business,Cash,Marketplace
ORD101824,2025-03-25,Customer_8303,North,Clothing,Shoes,5.0,12600.01,63000.05,Small Business,Credit Card,Online
ORD100401,2025-07-20,Customer_6140,West,Grocery,Monitor,8.0,40050.53,320404.24,Corporate,Debit Card, Online
ORD100123,2024-09-26,Customer_3339,Central,Grocery,Shoes,9.0,24829.24,223463.16,Small Business, Cash,Store
ORD101208,2025-06-30,Customer_3396,South,Furniture,Keyboard,4.0,55003.41,,Consumer,Credit Card,Online
ORD100203,2024-09-28,Customer_6644,Central,Electronics,Shirt,6.0,,296270.16,Small Business,Debit Card,Marketplace
ORD101463,,Customer_8620,North,Clothing,Backpack,7.0,91687.49,641812.43,Small Business,Credit Card,Store
ORD100836,2024-08-05,Customer_9189,Central,Grocery,Monitor,4.0,97966.71,391866.84,Consumer,UPI,Store
ORD100247,,Customer_5012,North,Electronics,Chair,1.0,66295.87,66295.87,Corporate,Credit Card,Marketplace
ORD101440,2025-09-03,Customer_6963,East,Clothing,Desk,10.0,2300.49,23004.9,Corporate,Credit Card,Online
ORD101754,2024-06-05,Customer_4695,North,Clothing ,Shoes,3.0,87961.71,263885.13,Consumer,Cash,Store
ORD101744,2024-12-25,Customer_7875,South,Beauty,Shirt,3.0,88899.85,266699.55,Small Business,Net Banking,Marketplace
ORD101708,2025-12-27,Customer_3872,East,Electronics,Chair,,63580.82,508646.56,Consumer,UPI,Store
ORD101881,2025-06-04,Customer_2843,,Electronics,Desk,3.0,19223.63,57670.89,Small Business,Cash,Store
ORD101154,2024-06-01,Customer_9808,South,Furniture,Keyboard,6.0,47017.21,282103.26,Corporate,Net Banking,Online
ORD101662,2025-11-25,Customer_1462,South,Sports,Shirt,6.0,45950.45,275702.7,Corporate,Credit Card,Online
ORD101427,2025-10-22,Customer_7024,West,,Monitor,1.0,11381.87,11381.87,Small Business,UPI,Store
ORD100385,2025-07-10,Customer_6139,East,Sports,Laptop,3.0,7220.9,21662.7,Consumer,UPI,Online
ORD101759,2025-05-20,Customer_5831,East,Clothing,Desk,1.0,72702.25,72702.25,Corporate,Cash,Marketplace
ORD100855,2025-05-02,Customer_3362,Central,Grocery,Mobile,8.0,90400.94,723207.52,,UPI,Online
ORD101590,2025-07-23,Customer_3007,SOUTH,Furniture,Desk,4.0,60654.04,242616.16,Consumer,Cash,Marketplace
ORD100220,2024-05-03,Customer_5653,North,Beauty,Chair,9.0,58847.03,529623.27,Corporate,Cash,Marketplace
ORD100642,2024-10-10,Customer_4376,West,Grocery,Chair ,2.0,10304.74,20609.48,Small Business,Credit Card,Online
ORD100002,2024-04-24,Customer_2821,WEST,Beauty,Mobile,4.0,11035.94,44143.76,Small Business,Credit Card,Marketplace
ORD100113,2025-05-26,Customer_6776,South,Beauty,Shoes,12.0,1884.4,22612.8,,Cash,Online
ORD100699,2024-12-10,Customer_5177,South,Beauty,Backpack,1.0,11484.27,11484.27,Consumer,UPI,Marketplace
ORD100620,2024-09-12,Customer_3086,North,Sports,Backpack,12.0,32417.69,389012.28,Corporate,UPI,Marketplace
ORD100952,2025-09-25,Customer_3219,West,Clothing,Shoes,12.0,28314.85,339778.2,Small Business,Cash,
ORD101649,2025-03-10,Customer_5060,Central,Electronics, Desk,4.0,67467.46,269869.84,Consumer,Debit Card,Store
ORD101637,2025-09-02,Customer_1427,South,Clothing,Desk,10.0,94912.21,949122.1,Corporate,,Online
ORD101886,2024-07-03,Customer_2730,North,Electronics,Backpack,2.0,60589.93,121179.86,Small Business,Cash,Store
ORD101411,2025-05-16,Customer_2934,South,Grocery,,14.0,70033.42,980467.88,Consumer,Debit Card,Marketplace
,2024-04-11,Customer_5403,,Electronics,Laptop,13.0,88453.99,,Consumer,Debit Card,
ORD101534,2025-10-28,Customer_3693,North,Beauty,Shirt,1.0,39533.96,39533.96,Corporate,Debit Card,Online
ORD101292,2025-12-17,Customer_7276,,Grocery,Shirt,8.0,48836.33,390690.64,Consumer,Debit Card,Online
ORD101809,2025-05-02,Customer_8758,South,Clothing,Shoes,7.0,36234.85,253643.95,Corporate,Debit Card,Marketplace
ORD100442,2024-05-31,Customer_5450,East,Clothing,Monitor,3.0,47341.91,142025.73,Corporate,Debit Card,Store
ORD101521,2024-11-28,Customer_6161,South,Beauty,Keyboard,4.0,387.84,1551.36,Consumer,Net Banking,Marketplace
,2024-07-14,Customer_4196,Central,Sports,Backpack,2.0,67674.99,135349.98,Consumer,Debit Card,Marketplace
ORD101716,,Customer_1530,south,Beauty,Monitor,4.0,38693.68,154774.72,Consumer,Cash,Marketplace
ORD101257,2024-05-26,Customer_4314,East,Beauty,Laptop,,39358.13,314865.04,Consumer,Cash,Store
,2025-09-01,Customer_2283,Central,,Shoes,13.0,80898.12,1051675.56,Consumer,Credit Card,Online
ORD101632,2024-06-10,Customer_9231,East,Electronics,Mobile,6.0,4551.93,27311.58,Small Business,Debit Card ,Marketplace
ORD101696,2024-03-14,Customer_2655,Central,Sports,Laptop,11.0,25456.73,280024.03,Small Business,Debit Card,Online
ORD101398,2024-05-18,Customer_1207,South,Grocery,Desk,4.0,20145.04,80580.16,Consumer,UPI,Marketplace
ORD100664,2025-12-24,Customer_3347,West,Grocery,Laptop,13.0,74646.11,970399.43,Corporate,Cash,Marketplace 
ORD101836,2025-09-04,Customer_6632,South,Sports,Desk,6.0,43588.89,261533.34,Consumer,Net Banking,Online
ORD101258,2024-08-25,Customer_3161,West,ELECTRONICS,,11.0,52628.68,578915.48,Consumer,Credit Card,Store
ORD101774,2024-03-10,Customer_1507,Central,Electronics,Headphones,5.0,72340.51,361702.55,Small Business,,Online
ORD101701,2025-04-15,Customer_3580,East,Grocery ,Desk,11.0,90148.17,991629.87,Small Business,Net Banking,Store 
,2025-08-16,Customer_7563,central,Beauty,Laptop,12.0,1849.85,22198.2,Small Business,Cash,Store
ORD100649,2024-03-20,Customer_1724,Central,Electronics,Monitor,10.0,,253805.4,Small Business,Net Banking,Marketplace
ORD101435,2024-04-03,Customer_1721,West,Grocery,Laptop,9.0,86353.74,777183.66,Consumer,UPI,Marketplace
ORD101480,2024-04-26,Customer_5016,West,Beauty,Shirt,4.0,34103.04,136412.16,Small Business,Cash,Online
ORD100710,2025-08-29,Customer_7179,West,Clothing,Chair,13.0,55054.18,715704.34,Small Business,UPI,Store
ORD101383,2025-04-20,Customer_7401,East,Furniture,Monitor,11.0,,243677.17,Corporate,Cash,Store
ORD101283,2025-01-28,Customer_1152,North,Furniture,Monitor,10.0,53238.08,532380.8,Corporate,Cash,Marketplace
ORD100973,,Customer_4971,Central,Clothing,Keyboard,7.0,16686.83,116807.81,Small Business,UPI,Marketplace
ORD100628,2025-09-01,Customer_9715,East,Beauty,Mobile,11.0,64644.4,711088.4,Small Business,Cash,Online
ORD100633,2025-03-12,Customer_6671,South,Clothing,Headphones,1.0,86479.57,86479.57,Small Business,Debit Card,Store
ORD101307,2024-12-26,Customer_8210,Central,Clothing,Mobile,14.0,98012.89,1372180.46,Corporate,Cash,Online
ORD101401,2025-01-14,Customer_3684,West,Grocery,Desk,5.0,331.52,1657.6,Small Business,UPI,Online
ORD101409,2025-11-01,Customer_3079,East,Beauty,Headphones,3.0,80937.4,242812.2,CONSUMER,Debit Card,Marketplace
ORD101249,2024-03-21,Customer_8529,West,Furniture,Monitor,1.0,45067.32,45067.32,Small Business,UPI,Marketplace
ORD100449,2025-01-01,Customer_4697,, Furniture,Shirt,8.0,25762.7,,Corporate,Credit Card,Store
ORD101255,2025-05-24,Customer_1011,,Electronics,headphones,14.0,37068.23,518955.22,Consumer,Net Banking,Store
ORD101497,2025-10-20,Customer_7878,North,CLOTHING,Laptop,8.0,56506.44,,Small Business,Net Banking,Marketplace
ORD101372,2024-08-27,Customer_9808,SOUTH,Furniture,Shirt,4.0,47700.69,190802.76,Small Business,UPI,Store
ORD101530,2024-04-11,Customer_3230,West,Clothing,Chair,3.0,64806.55,194419.65,Consumer,Debit Card,Online
ORD101664,2025-08-30,Customer_3328,South,Electronics,Shoes,11.0,17691.94,194611.34,Corporate,Credit Card,Online
ORD101355,2024-04-02,Customer_2195,South,sports,Shoes,13.0,75486.66,981326.58,Corporate,Cash,Store
ORD100084,2025-10-25,Customer_8204,Central,Beauty,Keyboard,14.0,84010.72,1176150.08,Consumer,Net Banking,Online
ORD101725,2025-03-22,Customer_4899,Central,Electronics,,11.0,75202.04,827222.44,Consumer,UPI,Online
ORD101644,2025-11-21,Customer_9674,West,Sports,Mobile,11.0,45913.93,505053.23,Small Business,UPI,Marketplace
ORD101849,2025-11-03,Customer_2293,North,Electronics,Backpack,2.0,9841.68,19683.36,Consumer,Credit Card,Marketplace
ORD100796,2024-12-15,Customer_7739,East,Sports,Shirt,13.0,51059.96,663779.48,,UPI,Marketplace
ORD100646,2024-09-01,Customer_8314,North,Clothing,Keyboard,3.0,7734.04,23202.12,Consumer,Credit Card,Store
ORD101013,2025-09-01,Customer_3725,East,Clothing,Mobile,8.0,90139.47,721115.76,Corporate,Cash,
ORD101840,2024-12-08,Customer_1999,Central,Beauty,Backpack,1.0,50716.6,50716.6,Consumer,Debit Card,Online
ORD100557,2025-02-19,Customer_9653,East,Grocery,Laptop,9.0,89836.34,808527.06,Corporate,Credit Card,Store
ORD100682,2025-05-03,Customer_5913,South,,Shirt,2.0,8353.5,16707.0,Corporate,Credit Card,
ORD100578,2024-10-17,,Central,Beauty,Backpack,5.0,36543.34,182716.7,Consumer,Debit Card,Store
,2025-12-27,Customer_6003,North,Electronics,Monitor,3.0,42975.34,128926.02,,Net Banking,Online
ORD101267,2024-10-21,Customer_3711,North ,Furniture,Headphones,12.0,37953.14,455437.68,Small Business,Cash,Store
ORD101723,2024-04-18,Customer_6425,Central,Sports,Keyboard,11.0,2849.17,31340.87,Small Business,Debit Card,Online
ORD101184,2025-05-29,Customer_8015,South,Furniture,Desk,,92949.73,1022447.03,Consumer,Net Banking,Online
ORD100525,2025-12-04,Customer_5947,South,Grocery,Chair,3.0,51021.45,153064.35,Corporate,Debit Card,Marketplace
